  Frequency            , dB( V(Vs5)/ V(Ve))   , dB( V(Vs3)/ V(Ve))   
  2.290867652768e+00  ,-5.808674304448e+01  ,-2.833976790591e+01  
  2.296148648112e+00  ,-5.798916892619e+01  ,-2.827469690623e+01  
  2.301441817408e+00  ,-5.789165920027e+01  ,-2.820966900929e+01  
  2.306747188720e+00  ,-5.779421393909e+01  ,-2.814468426534e+01  
  2.312064790176e+00  ,-5.769683321443e+01  ,-2.807974272397e+01  
  2.317394649968e+00  ,-5.759951709714e+01  ,-2.801484443449e+01  
  2.322736796357e+00  ,-5.750226565843e+01  ,-2.794998944647e+01  
  2.328091257665e+00  ,-5.740507896810e+01  ,-2.788517780854e+01  
  2.333458062281e+00  ,-5.730795709546e+01  ,-2.782040956866e+01  
  2.338837238659e+00  ,-5.721090010984e+01  ,-2.775568477528e+01  
  2.344228815320e+00  ,-5.711390807916e+01  ,-2.769100347575e+01  
  2.349632820848e+00  ,-5.701698107140e+01  ,-2.762636571724e+01  
  2.355049283896e+00  ,-5.692011915378e+01  ,-2.756177154683e+01  
  2.360478233181e+00  ,-5.682332239276e+01  ,-2.749722101078e+01  
  2.365919697486e+00  ,-5.672659085449e+01  ,-2.743271415536e+01  
  2.371373705662e+00  ,-5.662992460429e+01  ,-2.736825102624e+01  
  2.376840286625e+00  ,-5.653332370678e+01  ,-2.730383166850e+01  
  2.382319469359e+00  ,-5.643678822654e+01  ,-2.723945612735e+01  
  2.387811282913e+00  ,-5.634031822673e+01  ,-2.717512444709e+01  
  2.393315756405e+00  ,-5.624391377102e+01  ,-2.711083667222e+01  
  2.398832919019e+00  ,-5.614757492101e+01  ,-2.704659284599e+01  
  2.404362800007e+00  ,-5.605130173899e+01  ,-2.698239301214e+01  
  2.409905428687e+00  ,-5.595509428610e+01  ,-2.691823721352e+01  
  2.415460834445e+00  ,-5.585895262284e+01  ,-2.685412549271e+01  
  2.421029046736e+00  ,-5.576287680924e+01  ,-2.679005789187e+01  
  2.426610095082e+00  ,-5.566686690458e+01  ,-2.672603445283e+01  
  2.432204009074e+00  ,-5.557092296757e+01  ,-2.666205521684e+01  
  2.437810818369e+00  ,-5.547504505638e+01  ,-2.659812022497e+01  
  2.443430552694e+00  ,-5.537923322837e+01  ,-2.653422951763e+01  
  2.449063241845e+00  ,-5.528348754045e+01  ,-2.647038313502e+01  
  2.454708915685e+00  ,-5.518780804897e+01  ,-2.640658111699e+01  
  2.460367604148e+00  ,-5.509219480928e+01  ,-2.634282350271e+01  
  2.466039337234e+00  ,-5.499664787668e+01  ,-2.627911033134e+01  
  2.471724145016e+00  ,-5.490116730497e+01  ,-2.621544164115e+01  
  2.477422057633e+00  ,-5.480575314834e+01  ,-2.615181747026e+01  
  2.483133105296e+00  ,-5.471040545978e+01  ,-2.608823785655e+01  
  2.488857318282e+00  ,-5.461512429115e+01  ,-2.602470283696e+01  
  2.494594726943e+00  ,-5.451990969490e+01  ,-2.596121244863e+01  
  2.500345361696e+00  ,-5.442476172201e+01  ,-2.589776672795e+01  
  2.506109253032e+00  ,-5.432968042253e+01  ,-2.583436571062e+01  
  2.511886431510e+00  ,-5.423466584657e+01  ,-2.577100943251e+01  
  2.517676927759e+00  ,-5.413971804337e+01  ,-2.570769792872e+01  
  2.523480772481e+00  ,-5.404483706138e+01  ,-2.564443123405e+01  
  2.529297996446e+00  ,-5.395002294822e+01  ,-2.558120938261e+01  
  2.535128630498e+00  ,-5.385527575148e+01  ,-2.551803240843e+01  
  2.540972705549e+00  ,-5.376059551754e+01  ,-2.545490034498e+01  
  2.546830252585e+00  ,-5.366598229212e+01  ,-2.539181322520e+01  
  2.552701302661e+00  ,-5.357143612060e+01  ,-2.532877108166e+01  
  2.558585886906e+00  ,-5.347695704756e+01  ,-2.526577394661e+01  
  2.564484036518e+00  ,-5.338254511690e+01  ,-2.520282185176e+01  
  2.570395782769e+00  ,-5.328820037160e+01  ,-2.513991482838e+01  
  2.576321157003e+00  ,-5.319392285435e+01  ,-2.507705290724e+01  
  2.582260190635e+00  ,-5.309971260710e+01  ,-2.501423611881e+01  
  2.588212915153e+00  ,-5.300556967089e+01  ,-2.495146449322e+01  
  2.594179362119e+00  ,-5.291149408650e+01  ,-2.488873805979e+01  
  2.600159563165e+00  ,-5.281748589346e+01  ,-2.482605684776e+01  
  2.606153549999e+00  ,-5.272354513118e+01  ,-2.476342088579e+01  
  2.612161354399e+00  ,-5.262967183803e+01  ,-2.470083020207e+01  
  2.618183008219e+00  ,-5.253586605169e+01  ,-2.463828482422e+01  
  2.624218543384e+00  ,-5.244212780962e+01  ,-2.457578477983e+01  
  2.630267991895e+00  ,-5.234845714798e+01  ,-2.451333009567e+01  
  2.636331385825e+00  ,-5.225485410273e+01  ,-2.445092079822e+01  
  2.642408757322e+00  ,-5.216131870870e+01  ,-2.438855691342e+01  
  2.648500138607e+00  ,-5.206785100043e+01  ,-2.432623846682e+01  
  2.654605561975e+00  ,-5.197445101160e+01  ,-2.426396548355e+01  
  2.660725059799e+00  ,-5.188111877518e+01  ,-2.420173798826e+01  
  2.666858664521e+00  ,-5.178785432339e+01  ,-2.413955600505e+01  
  2.673006408663e+00  ,-5.169465768788e+01  ,-2.407741955786e+01  
  2.679168324819e+00  ,-5.160152889970e+01  ,-2.401532866987e+01  
  2.685344445658e+00  ,-5.150846798889e+01  ,-2.395328336389e+01  
  2.691534803927e+00  ,-5.141547498503e+01  ,-2.389128366230e+01  
  2.697739432445e+00  ,-5.132254991688e+01  ,-2.382932958722e+01  
  2.703958364109e+00  ,-5.122969281263e+01  ,-2.376742115986e+01  
  2.710191631891e+00  ,-5.113690369984e+01  ,-2.370555840145e+01  
  2.716439268839e+00  ,-5.104418260502e+01  ,-2.364374133258e+01  
  2.722701308078e+00  ,-5.095152955415e+01  ,-2.358196997316e+01  
  2.728977782808e+00  ,-5.085894457261e+01  ,-2.352024434298e+01  
  2.735268726307e+00  ,-5.076642768494e+01  ,-2.345856446108e+01  
  2.741574171928e+00  ,-5.067397891528e+01  ,-2.339693034654e+01  
  2.747894153102e+00  ,-5.058159828651e+01  ,-2.333534201728e+01  
  2.754228703338e+00  ,-5.048928582134e+01  ,-2.327379949130e+01  
  2.760577856220e+00  ,-5.039704154138e+01  ,-2.321230278596e+01  
  2.766941645411e+00  ,-5.030486546768e+01  ,-2.315085191799e+01  
  2.773320104652e+00  ,-5.021275762083e+01  ,-2.308944690394e+01  
  2.779713267759e+00  ,-5.012071802015e+01  ,-2.302808775986e+01  
  2.786121168630e+00  ,-5.002874668468e+01  ,-2.296677450111e+01  
  2.792543841237e+00  ,-4.993684363283e+01  ,-2.290550714286e+01  
  2.798981319634e+00  ,-4.984500888187e+01  ,-2.284428569965e+01  
  2.805433637952e+00  ,-4.975324244869e+01  ,-2.278311018551e+01  
  2.811900830399e+00  ,-4.966154434915e+01  ,-2.272198061408e+01  
  2.818382931264e+00  ,-4.956991459908e+01  ,-2.266089699885e+01  
  2.824879974916e+00  ,-4.947835321270e+01  ,-2.259985935219e+01  
  2.831391995799e+00  ,-4.938686020398e+01  ,-2.253886768645e+01  
  2.837919028441e+00  ,-4.929543558630e+01  ,-2.247792201351e+01  
  2.844461107448e+00  ,-4.920407937199e+01  ,-2.241702234462e+01  
  2.851018267504e+00  ,-4.911279157282e+01  ,-2.235616869061e+01  
  2.857590543375e+00  ,-4.902157220006e+01  ,-2.229536106208e+01  
  2.864177969907e+00  ,-4.893042126385e+01  ,-2.223459946879e+01  
  2.870780582025e+00  ,-4.883933877393e+01  ,-2.217388392019e+01  
  2.877398414736e+00  ,-4.874832473900e+01  ,-2.211321442521e+01  
  2.884031503127e+00  ,-4.865737916740e+01  ,-2.205259099254e+01  
  2.890679882365e+00  ,-4.856650206656e+01  ,-2.199201363015e+01  
  2.897343587701e+00  ,-4.847569344308e+01  ,-2.193148234562e+01  
  2.904022654464e+00  ,-4.838495330320e+01  ,-2.187099714613e+01  
  2.910717118067e+00  ,-4.829428165206e+01  ,-2.181055803834e+01  
  2.917427014001e+00  ,-4.820367849449e+01  ,-2.175016502850e+01  
  2.924152377843e+00  ,-4.811314383390e+01  ,-2.168981812198e+01  
  2.930893245250e+00  ,-4.802267767382e+01  ,-2.162951732448e+01  
  2.937649651961e+00  ,-4.793228001656e+01  ,-2.156926264058e+01  
  2.944421633799e+00  ,-4.784195086383e+01  ,-2.150905407464e+01  
  2.951209226666e+00  ,-4.775169021641e+01  ,-2.144889163040e+01  
  2.958012466551e+00  ,-4.766149807482e+01  ,-2.138877531147e+01  
  2.964831389524e+00  ,-4.757137443846e+01  ,-2.132870512059e+01  
  2.971666031738e+00  ,-4.748131930616e+01  ,-2.126868106017e+01  
  2.978516429429e+00  ,-4.739133267603e+01  ,-2.120870313240e+01  
  2.985382618918e+00  ,-4.730141454547e+01  ,-2.114877133867e+01  
  2.992264636608e+00  ,-4.721156491110e+01  ,-2.108888567999e+01  
  2.999162518988e+00  ,-4.712178376883e+01  ,-2.102904615695e+01  
  3.006076302628e+00  ,-4.703207111391e+01  ,-2.096925276970e+01  
  3.013006024186e+00  ,-4.694242694094e+01  ,-2.090950551805e+01  
  3.019951720402e+00  ,-4.685285124367e+01  ,-2.084980440100e+01  
  3.026913428101e+00  ,-4.676334401511e+01  ,-2.079014941736e+01  
  3.033891184194e+00  ,-4.667390524739e+01  ,-2.073054056519e+01  
  3.040885025676e+00  ,-4.658453493268e+01  ,-2.067097784267e+01  
  3.047894989628e+00  ,-4.649523306151e+01  ,-2.061146124674e+01  
  3.054921113215e+00  ,-4.640599962402e+01  ,-2.055199077440e+01  
  3.061963433691e+00  ,-4.631683460993e+01  ,-2.049256642212e+01  
  3.069021988391e+00  ,-4.622773800801e+01  ,-2.043318818586e+01  
  3.076096814741e+00  ,-4.613870980625e+01  ,-2.037385606101e+01  
  3.083187950249e+00  ,-4.604974999178e+01  ,-2.031457004254e+01  
  3.090295432514e+00  ,-4.596085855161e+01  ,-2.025533012516e+01  
  3.097419299217e+00  ,-4.587203547151e+01  ,-2.019613630293e+01  
  3.104559588128e+00  ,-4.578328073659e+01  ,-2.013698856934e+01  
  3.111716337106e+00  ,-4.569459433146e+01  ,-2.007788691771e+01  
  3.118889584094e+00  ,-4.560597623990e+01  ,-2.001883134070e+01  
  3.126079367124e+00  ,-4.551742644498e+01  ,-1.995982183059e+01  
  3.133285724316e+00  ,-4.542894492909e+01  ,-1.990085837910e+01  
  3.140508693876e+00  ,-4.534053167400e+01  ,-1.984194097776e+01  
  3.147748314101e+00  ,-4.525218666042e+01  ,-1.978306961729e+01  
  3.155004623375e+00  ,-4.516390986881e+01  ,-1.972424428811e+01  
  3.162277660168e+00  ,-4.507570127873e+01  ,-1.966546498027e+01  
  3.169567463043e+00  ,-4.498756086905e+01  ,-1.960673168335e+01  
  3.176874070650e+00  ,-4.489948861762e+01  ,-1.954804438620e+01  
  3.184197521726e+00  ,-4.481148450250e+01  ,-1.948940307780e+01  
  3.191537855101e+00  ,-4.472354849996e+01  ,-1.943080774600e+01  
  3.198895109691e+00  ,-4.463568058617e+01  ,-1.937225837853e+01  
  3.206269324505e+00  ,-4.454788073642e+01  ,-1.931375496277e+01  
  3.213660538640e+00  ,-4.446014892568e+01  ,-1.925529748564e+01  
  3.221068791283e+00  ,-4.437248512755e+01  ,-1.919688593312e+01  
  3.228494121713e+00  ,-4.428488931552e+01  ,-1.913852029152e+01  
  3.235936569296e+00  ,-4.419736146229e+01  ,-1.908020054621e+01  
  3.243396173493e+00  ,-4.410990153943e+01  ,-1.902192668203e+01  
  3.250872973854e+00  ,-4.402250951849e+01  ,-1.896369868389e+01  
  3.258367010020e+00  ,-4.393518536975e+01  ,-1.890551653561e+01  
  3.265878321723e+00  ,-4.384792906310e+01  ,-1.884738022105e+01  
  3.273406948788e+00  ,-4.376074056794e+01  ,-1.878928972350e+01  
  3.280952931131e+00  ,-4.367361985242e+01  ,-1.873124502570e+01  
  3.288516308760e+00  ,-4.358656688440e+01  ,-1.867324610996e+01  
  3.296097121774e+00  ,-4.349958163105e+01  ,-1.861529295831e+01  
  3.303695410368e+00  ,-4.341266405893e+01  ,-1.855738555231e+01  
  3.311311214826e+00  ,-4.332581413368e+01  ,-1.849952387302e+01  
  3.318944575526e+00  ,-4.323903182006e+01  ,-1.844170790078e+01  
  3.326595532940e+00  ,-4.315231708306e+01  ,-1.838393761617e+01  
  3.334264127632e+00  ,-4.306566988613e+01  ,-1.832621299883e+01  
  3.341950400261e+00  ,-4.297909019236e+01  ,-1.826853402805e+01  
  3.349654391578e+00  ,-4.289257796415e+01  ,-1.821090068270e+01  
  3.357376142429e+00  ,-4.280613316332e+01  ,-1.815331294131e+01  
  3.365115693755e+00  ,-4.271975575082e+01  ,-1.809577078198e+01  
  3.372873086589e+00  ,-4.263344568720e+01  ,-1.803827418234e+01  
  3.380648362060e+00  ,-4.254720293193e+01  ,-1.798082311942e+01  
  3.388441561392e+00  ,-4.246102744436e+01  ,-1.792341757009e+01  
  3.396252725904e+00  ,-4.237491918309e+01  ,-1.786605751084e+01  
  3.404081897010e+00  ,-4.228887810553e+01  ,-1.780874291739e+01  
  3.411929116219e+00  ,-4.220290416895e+01  ,-1.775147376534e+01  
  3.419794425137e+00  ,-4.211699732999e+01  ,-1.769425002992e+01  
  3.427677865464e+00  ,-4.203115754425e+01  ,-1.763707168561e+01  
  3.435579478999e+00  ,-4.194538476712e+01  ,-1.757993870686e+01  
  3.443499307633e+00  ,-4.185967895299e+01  ,-1.752285106730e+01  
  3.451437393358e+00  ,-4.177404005594e+01  ,-1.746580874062e+01  
  3.459393778261e+00  ,-4.168846802894e+01  ,-1.740881169964e+01  
  3.467368504525e+00  ,-4.160296282494e+01  ,-1.735185991718e+01  
  3.475361614432e+00  ,-4.151752439578e+01  ,-1.729495336523e+01  
  3.483373150360e+00  ,-4.143215269286e+01  ,-1.723809201584e+01  
  3.491403154786e+00  ,-4.134684766688e+01  ,-1.718127584024e+01  
  3.499451670283e+00  ,-4.126160926796e+01  ,-1.712450480960e+01  
  3.507518739526e+00  ,-4.117643744565e+01  ,-1.706777889444e+01  
  3.515604405283e+00  ,-4.109133214869e+01  ,-1.701109806491e+01  
  3.523708710425e+00  ,-4.100629332540e+01  ,-1.695446229092e+01  
  3.531831697919e+00  ,-4.092132092329e+01  ,-1.689787154178e+01  
  3.539973410834e+00  ,-4.083641488960e+01  ,-1.684132578671e+01  
  3.548133892336e+00  ,-4.075157517032e+01  ,-1.678482499403e+01  
  3.556313185690e+00  ,-4.066680171152e+01  ,-1.672836913220e+01  
  3.564511334262e+00  ,-4.058209445846e+01  ,-1.667195816912e+01  
  3.572728381519e+00  ,-4.049745335551e+01  ,-1.661559207216e+01  
  3.580964371026e+00  ,-4.041287834665e+01  ,-1.655927080832e+01  
  3.589219346450e+00  ,-4.032836937522e+01  ,-1.650299434439e+01  
  3.597493351557e+00  ,-4.024392638407e+01  ,-1.644676264673e+01  
  3.605786430216e+00  ,-4.015954931534e+01  ,-1.639057568123e+01  
  3.614098626396e+00  ,-4.007523811053e+01  ,-1.633443341339e+01  
  3.622429984167e+00  ,-3.999099271091e+01  ,-1.627833580858e+01  
  3.630780547701e+00  ,-3.990681305643e+01  ,-1.622228283136e+01  
  3.639150361272e+00  ,-3.982269908736e+01  ,-1.616627444634e+01  
  3.647539469256e+00  ,-3.973865074260e+01  ,-1.611031061758e+01  
  3.655947916131e+00  ,-3.965466796086e+01  ,-1.605439130869e+01  
  3.664375746478e+00  ,-3.957075068037e+01  ,-1.599851648308e+01  
  3.672823004981e+00  ,-3.948689883858e+01  ,-1.594268610370e+01  
  3.681289736425e+00  ,-3.940311237225e+01  ,-1.588690013315e+01  
  3.689775985701e+00  ,-3.931939121806e+01  ,-1.583115853369e+01  
  3.698281797803e+00  ,-3.923573531162e+01  ,-1.577546126729e+01  
  3.706807217826e+00  ,-3.915214458822e+01  ,-1.571980829541e+01  
  3.715352290972e+00  ,-3.906861898246e+01  ,-1.566419957916e+01  
  3.723917062546e+00  ,-3.898515842851e+01  ,-1.560863507938e+01  
  3.732501577957e+00  ,-3.890176286012e+01  ,-1.555311475677e+01  
  3.741105882720e+00  ,-3.881843221018e+01  ,-1.549763857129e+01  
  3.749730022455e+00  ,-3.873516641113e+01  ,-1.544220648271e+01  
  3.758374042884e+00  ,-3.865196539499e+01  ,-1.538681845054e+01  
  3.767037989839e+00  ,-3.856882909312e+01  ,-1.533147443388e+01  
  3.775721909254e+00  ,-3.848575743639e+01  ,-1.527617439145e+01  
  3.784425847171e+00  ,-3.840275035522e+01  ,-1.522091828179e+01  
  3.793149849737e+00  ,-3.831980777920e+01  ,-1.516570606284e+01  
  3.801893963205e+00  ,-3.823692963779e+01  ,-1.511053769246e+01  
  3.810658233938e+00  ,-3.815411585975e+01  ,-1.505541312814e+01  
  3.819442708400e+00  ,-3.807136637313e+01  ,-1.500033232678e+01  
  3.828247433168e+00  ,-3.798868110590e+01  ,-1.494529524548e+01  
  3.837072454923e+00  ,-3.790605998497e+01  ,-1.489030184040e+01  
  3.845917820453e+00  ,-3.782350293708e+01  ,-1.483535206773e+01  
  3.854783576658e+00  ,-3.774100988865e+01  ,-1.478044588344e+01  
  3.863669770541e+00  ,-3.765858076516e+01  ,-1.472558324285e+01  
  3.872576449216e+00  ,-3.757621549180e+01  ,-1.467076410128e+01  
  3.881503659906e+00  ,-3.749391399322e+01  ,-1.461598841362e+01  
  3.890451449943e+00  ,-3.741167619374e+01  ,-1.456125613434e+01  
  3.899419866765e+00  ,-3.732950201679e+01  ,-1.450656721764e+01  
  3.908408957924e+00  ,-3.724739138570e+01  ,-1.445192161759e+01  
  3.917418771078e+00  ,-3.716534422331e+01  ,-1.439731928794e+01  
  3.926449353996e+00  ,-3.708336045177e+01  ,-1.434276018184e+01  
  3.935500754558e+00  ,-3.700143999275e+01  ,-1.428824425247e+01  
  3.944573020753e+00  ,-3.691958276765e+01  ,-1.423377145249e+01  
  3.953666200681e+00  ,-3.683778869715e+01  ,-1.417934173443e+01  
  3.962780342554e+00  ,-3.675605770166e+01  ,-1.412495505044e+01  
  3.971915494694e+00  ,-3.667438970110e+01  ,-1.407061135243e+01  
  3.981071705535e+00  ,-3.659278461498e+01  ,-1.401631059211e+01  
  3.990249023621e+00  ,-3.651124236200e+01  ,-1.396205272054e+01  
  3.999447497611e+00  ,-3.642976286084e+01  ,-1.390783768896e+01  
  4.008667176273e+00  ,-3.634834602958e+01  ,-1.385366544805e+01  
  4.017908108489e+00  ,-3.626699178582e+01  ,-1.379953594841e+01  
  4.027170343254e+00  ,-3.618570004669e+01  ,-1.374544914012e+01  
  4.036453929676e+00  ,-3.610447072906e+01  ,-1.369140497320e+01  
  4.045758916974e+00  ,-3.602330374896e+01  ,-1.363740339726e+01  
  4.055085354484e+00  ,-3.594219902252e+01  ,-1.358344436172e+01  
  4.064433291652e+00  ,-3.586115646504e+01  ,-1.352952781585e+01  
  4.073802778041e+00  ,-3.578017599167e+01  ,-1.347565370841e+01  
  4.083193863327e+00  ,-3.569925751687e+01  ,-1.342182198808e+01  
  4.092606597300e+00  ,-3.561840095491e+01  ,-1.336803260319e+01  
  4.102041029866e+00  ,-3.553760621948e+01  ,-1.331428550191e+01  
  4.111497211045e+00  ,-3.545687322407e+01  ,-1.326058063209e+01  
  4.120975190973e+00  ,-3.537620188152e+01  ,-1.320691794138e+01  
  4.130475019901e+00  ,-3.529559210439e+01  ,-1.315329737712e+01  
  4.139996748197e+00  ,-3.521504380486e+01  ,-1.309971888640e+01  
  4.149540426343e+00  ,-3.513455689476e+01  ,-1.304618241626e+01  
  4.159106104940e+00  ,-3.505413128539e+01  ,-1.299268791330e+01  
  4.168693834703e+00  ,-3.497376688775e+01  ,-1.293923532391e+01  
  4.178303666466e+00  ,-3.489346361230e+01  ,-1.288582459423e+01  
  4.187935651179e+00  ,-3.481322136955e+01  ,-1.283245567040e+01  
  4.197589839910e+00  ,-3.473304006916e+01  ,-1.277912849809e+01  
  4.207266283844e+00  ,-3.465291962077e+01  ,-1.272584302283e+01  
  4.216965034286e+00  ,-3.457285993318e+01  ,-1.267259918975e+01  
  4.226686142656e+00  ,-3.449286091536e+01  ,-1.261939694415e+01  
  4.236429660495e+00  ,-3.441292247581e+01  ,-1.256623623083e+01  
  4.246195639463e+00  ,-3.433304452230e+01  ,-1.251311699441e+01  
  4.255984131337e+00  ,-3.425322696252e+01  ,-1.246003917921e+01  
  4.265795188016e+00  ,-3.417346970406e+01  ,-1.240700272970e+01  
  4.275628861516e+00  ,-3.409377265379e+01  ,-1.235400758990e+01  
  4.285485203974e+00  ,-3.401413571814e+01  ,-1.230105370335e+01  
  4.295364267649e+00  ,-3.393455880365e+01  ,-1.224814101392e+01  
  4.305266104917e+00  ,-3.385504181629e+01  ,-1.219526946505e+01  
  4.315190768278e+00  ,-3.377558466163e+01  ,-1.214243899980e+01  
  4.325138310350e+00  ,-3.369618724509e+01  ,-1.208964956145e+01  
  4.335108783875e+00  ,-3.361684947155e+01  ,-1.203690109270e+01  
  4.345102241716e+00  ,-3.353757124592e+01  ,-1.198419353632e+01  
  4.355118736856e+00  ,-3.345835247224e+01  ,-1.193152683462e+01  
  4.365158322402e+00  ,-3.337919305476e+01  ,-1.187890093002e+01  
  4.375221051582e+00  ,-3.330009289736e+01  ,-1.182631576483e+01  
  4.385306977750e+00  ,-3.322105190331e+01  ,-1.177377128072e+01  
  4.395416154378e+00  ,-3.314206997583e+01  ,-1.172126741960e+01  
  4.405548635065e+00  ,-3.306314701783e+01  ,-1.166880412312e+01  
  4.415704473533e+00  ,-3.298428293183e+01  ,-1.161638133269e+01  
  4.425883723626e+00  ,-3.290547762027e+01  ,-1.156399898968e+01  
  4.436086439314e+00  ,-3.282673098491e+01  ,-1.151165703507e+01  
  4.446312674691e+00  ,-3.274804292772e+01  ,-1.145935540995e+01  
  4.456562483975e+00  ,-3.266941335011e+01  ,-1.140709405506e+01  
  4.466835921509e+00  ,-3.259084215320e+01  ,-1.135487291114e+01  
  4.477133041763e+00  ,-3.251232923802e+01  ,-1.130269191867e+01  
  4.487453899331e+00  ,-3.243387450527e+01  ,-1.125055101803e+01  
  4.497798548933e+00  ,-3.235547785526e+01  ,-1.119845014947e+01  
  4.508167045414e+00  ,-3.227713918828e+01  ,-1.114638925302e+01  
  4.518559443749e+00  ,-3.219885840407e+01  ,-1.109436826861e+01  
  4.528975799036e+00  ,-3.212063540234e+01  ,-1.104238713611e+01  
  4.539416166502e+00  ,-3.204247008270e+01  ,-1.099044579521e+01  
  4.549880601500e+00  ,-3.196436234422e+01  ,-1.093854418543e+01  
  4.560369159513e+00  ,-3.188631208583e+01  ,-1.088668224618e+01  
  4.570881896149e+00  ,-3.180831920637e+01  ,-1.083485991684e+01  
