  Frequency            , V(Ve)/ I(C1)         
  8.203515443296e+03  ,3.038953569577e+04  
  8.222426499469e+03  ,3.038935796155e+04  
  8.241381150128e+03  ,3.038917943889e+04  
  8.260379495770e+03  ,3.038900012300e+04  
  8.279421637122e+03  ,3.038882001089e+04  
  8.298507675142e+03  ,3.038863909838e+04  
  8.317637711025e+03  ,3.038845738208e+04  
  8.336811846195e+03  ,3.038827485794e+04  
  8.356030182311e+03  ,3.038809152199e+04  
  8.375292821267e+03  ,3.038790737016e+04  
  8.394599865192e+03  ,3.038772239970e+04  
  8.413951416450e+03  ,3.038753660571e+04  
  8.433347577641e+03  ,3.038734998448e+04  
  8.452788451601e+03  ,3.038716253210e+04  
  8.472274141404e+03  ,3.038697424536e+04  
  8.491804750361e+03  ,3.038678511895e+04  
  8.511380382022e+03  ,3.038659515035e+04  
  8.531001140174e+03  ,3.038640433434e+04  
  8.550667128845e+03  ,3.038621266794e+04  
  8.570378452302e+03  ,3.038602014603e+04  
  8.590135215052e+03  ,3.038582676543e+04  
  8.609937521844e+03  ,3.038563252225e+04  
  8.629785477668e+03  ,3.038543741169e+04  
  8.649679187755e+03  ,3.038524143015e+04  
  8.669618757580e+03  ,3.038504457340e+04  
  8.689604292861e+03  ,3.038484683730e+04  
  8.709635899559e+03  ,3.038464821769e+04  
  8.729713683879e+03  ,3.038444871029e+04  
  8.749837752273e+03  ,3.038424831120e+04  
  8.770008211434e+03  ,3.038404701590e+04  
  8.790225168307e+03  ,3.038384482100e+04  
  8.810488730078e+03  ,3.038364172073e+04  
  8.830799004184e+03  ,3.038343771212e+04  
  8.851156098306e+03  ,3.038323279088e+04  
  8.871560120378e+03  ,3.038302695182e+04  
  8.892011178578e+03  ,3.038282019124e+04  
  8.912509381336e+03  ,3.038261250488e+04  
  8.933054837331e+03  ,3.038240388826e+04  
  8.953647655494e+03  ,3.038219433702e+04  
  8.974287945006e+03  ,3.038198384677e+04  
  8.994975815298e+03  ,3.038177241292e+04  
  9.015711376058e+03  ,3.038156003162e+04  
  9.036494737221e+03  ,3.038134669768e+04  
  9.057326008980e+03  ,3.038113240670e+04  
  9.078205301780e+03  ,3.038091715479e+04  
  9.099132726321e+03  ,3.038070093725e+04  
  9.120108393557e+03  ,3.038048374943e+04  
  9.141132414701e+03  ,3.038026558675e+04  
  9.162204901218e+03  ,3.038004644452e+04  
  9.183325964834e+03  ,3.037982631853e+04  
  9.204495717530e+03  ,3.037960520426e+04  
  9.225714271546e+03  ,3.037938309595e+04  
  9.246981739380e+03  ,3.037915999052e+04  
  9.268298233792e+03  ,3.037893588257e+04  
  9.289663867797e+03  ,3.037871076688e+04  
  9.311078754676e+03  ,3.037848463972e+04  
  9.332543007968e+03  ,3.037825749590e+04  
  9.354056741474e+03  ,3.037802933082e+04  
  9.375620069257e+03  ,3.037780013939e+04  
  9.397233105644e+03  ,3.037756991706e+04  
  9.418895965226e+03  ,3.037733865925e+04  
  9.440608762857e+03  ,3.037710636072e+04  
  9.462371613656e+03  ,3.037687301674e+04  
  9.484184633007e+03  ,3.037663862260e+04  
  9.506047936561e+03  ,3.037640317305e+04  
  9.527961640234e+03  ,3.037616666351e+04  
  9.549925860212e+03  ,3.037592908907e+04  
  9.571940712946e+03  ,3.037569044410e+04  
  9.594006315157e+03  ,3.037545072444e+04  
  9.616122783835e+03  ,3.037520992471e+04  
  9.638290236238e+03  ,3.037496804015e+04  
  9.660508789896e+03  ,3.037472506563e+04  
  9.682778562610e+03  ,3.037448099544e+04  
  9.705099672453e+03  ,3.037423582505e+04  
  9.727472237768e+03  ,3.037398954944e+04  
  9.749896377172e+03  ,3.037374216352e+04  
  9.772372209556e+03  ,3.037349366147e+04  
  9.794899854085e+03  ,3.037324403910e+04  
  9.817479430198e+03  ,3.037299329009e+04  
  9.840111057609e+03  ,3.037274140966e+04  
  9.862794856310e+03  ,3.037248839351e+04  
  9.885530946567e+03  ,3.037223423447e+04  
  9.908319448926e+03  ,3.037197892900e+04  
  9.931160484207e+03  ,3.037172247094e+04  
  9.954054173513e+03  ,3.037146485450e+04  
  9.977000638223e+03  ,3.037120607572e+04  
  9.999999999998e+03  ,3.037094612787e+04  
  1.002305238078e+04  ,3.037068500621e+04  
  1.004615790278e+04  ,3.037042270467e+04  
  1.006931668852e+04  ,3.037015921846e+04  
  1.009252886076e+04  ,3.036989454170e+04  
  1.011579454260e+04  ,3.036962866904e+04  
  1.013911385736e+04  ,3.036936159468e+04  
  1.016248692870e+04  ,3.036909331372e+04  
  1.018591388054e+04  ,3.036882381977e+04  
  1.020939483707e+04  ,3.036855310720e+04  
  1.023292992281e+04  ,3.036828117145e+04  
  1.025651926251e+04  ,3.036800800551e+04  
  1.028016298126e+04  ,3.036773360448e+04  
  1.030386120441e+04  ,3.036745796260e+04  
  1.032761405761e+04  ,3.036718107354e+04  
  1.035142166679e+04  ,3.036690293267e+04  
  1.037528415818e+04  ,3.036662353297e+04  
  1.039920165829e+04  ,3.036634286950e+04  
  1.042317429393e+04  ,3.036606093547e+04  
  1.044720219221e+04  ,3.036577772613e+04  
  1.047128548051e+04  ,3.036549323471e+04  
  1.049542428652e+04  ,3.036520745567e+04  
  1.051961873823e+04  ,3.036492038320e+04  
  1.054386896391e+04  ,3.036463201076e+04  
  1.056817509213e+04  ,3.036434233294e+04  
  1.059253725177e+04  ,3.036405134374e+04  
  1.061695557198e+04  ,3.036375903666e+04  
  1.064143018224e+04  ,3.036346540570e+04  
  1.066596121230e+04  ,3.036317044521e+04  
  1.069054879222e+04  ,3.036287414829e+04  
  1.071519305237e+04  ,3.036257650940e+04  
  1.073989412341e+04  ,3.036227752184e+04  
  1.076465213630e+04  ,3.036197717964e+04  
  1.078946722230e+04  ,3.036167547682e+04  
  1.081433951298e+04  ,3.036137240685e+04  
  1.083926914021e+04  ,3.036106796369e+04  
  1.086425623617e+04  ,3.036076214027e+04  
  1.088930093333e+04  ,3.036045493121e+04  
  1.091440336449e+04  ,3.036014632939e+04  
  1.093956366272e+04  ,3.035983632881e+04  
  1.096478196143e+04  ,3.035952492259e+04  
  1.099005839432e+04  ,3.035921210457e+04  
  1.101539309541e+04  ,3.035889786827e+04  
  1.104078619902e+04  ,3.035858220719e+04  
  1.106623783977e+04  ,3.035826511488e+04  
  1.109174815262e+04  ,3.035794658400e+04  
  1.111731727281e+04  ,3.035762660876e+04  
  1.114294533591e+04  ,3.035730518207e+04  
  1.116863247780e+04  ,3.035698229782e+04  
  1.119437883467e+04  ,3.035665794830e+04  
  1.122018454302e+04  ,3.035633212793e+04  
  1.124604973967e+04  ,3.035600482909e+04  
  1.127197456175e+04  ,3.035567604518e+04  
  1.129795914673e+04  ,3.035534576965e+04  
  1.132400363235e+04  ,3.035501399558e+04  
  1.135010815672e+04  ,3.035468071571e+04  
  1.137627285823e+04  ,3.035434592356e+04  
  1.140249787561e+04  ,3.035400961199e+04  
  1.142878334790e+04  ,3.035367177417e+04  
  1.145512941445e+04  ,3.035333240217e+04  
  1.148153621497e+04  ,3.035299149043e+04  
  1.150800388944e+04  ,3.035264903148e+04  
  1.153453257821e+04  ,3.035230501716e+04  
  1.156112242192e+04  ,3.035195944140e+04  
  1.158777356155e+04  ,3.035161229672e+04  
  1.161448613840e+04  ,3.035126357580e+04  
  1.164126029410e+04  ,3.035091327152e+04  
  1.166809617061e+04  ,3.035056137667e+04  
  1.169499391020e+04  ,3.035020788402e+04  
  1.172195365548e+04  ,3.034985278590e+04  
  1.174897554939e+04  ,3.034949607527e+04  
  1.177605973521e+04  ,3.034913774473e+04  
  1.180320635651e+04  ,3.034877778681e+04  
  1.183041555725e+04  ,3.034841619380e+04  
  1.185768748167e+04  ,3.034805295869e+04  
  1.188502227437e+04  ,3.034768807379e+04  
  1.191242008027e+04  ,3.034732153107e+04  
  1.193988104464e+04  ,3.034695332312e+04  
  1.196740531307e+04  ,3.034658344263e+04  
  1.199499303149e+04  ,3.034621188216e+04  
  1.202264434617e+04  ,3.034583863406e+04  
  1.205035940372e+04  ,3.034546368939e+04  
  1.207813835107e+04  ,3.034508704171e+04  
  1.210598133550e+04  ,3.034470868197e+04  
  1.213388850465e+04  ,3.034432860402e+04  
  1.216186000646e+04  ,3.034394679828e+04  
  1.218989598925e+04  ,3.034356325791e+04  
  1.221799660165e+04  ,3.034317797501e+04  
  1.224616199265e+04  ,3.034279094092e+04  
  1.227439231158e+04  ,3.034240214854e+04  
  1.230268770812e+04  ,3.034201158852e+04  
  1.233104833229e+04  ,3.034161925421e+04  
  1.235947433444e+04  ,3.034122513646e+04  
  1.238796586530e+04  ,3.034082922764e+04  
  1.241652307592e+04  ,3.034043151961e+04  
  1.244514611771e+04  ,3.034003200377e+04  
  1.247383514243e+04  ,3.033963067214e+04  
  1.250259030217e+04  ,3.033922751627e+04  
  1.253141174941e+04  ,3.033882252849e+04  
  1.256029963695e+04  ,3.033841569953e+04  
  1.258925411794e+04  ,3.033800702081e+04  
  1.261827534590e+04  ,3.033759648506e+04  
  1.264736347471e+04  ,3.033718408276e+04  
  1.267651865858e+04  ,3.033676980606e+04  
  1.270574105208e+04  ,3.033635364578e+04  
  1.273503081016e+04  ,3.033593559403e+04  
  1.276438808811e+04  ,3.033551564162e+04  
  1.279381304157e+04  ,3.033509377994e+04  
  1.282330582656e+04  ,3.033467000101e+04  
  1.285286659943e+04  ,3.033424429509e+04  
  1.288249551693e+04  ,3.033381665383e+04  
  1.291219273613e+04  ,3.033338706854e+04  
  1.294195841450e+04  ,3.033295553003e+04  
  1.297179270984e+04  ,3.033252202979e+04  
  1.300169578033e+04  ,3.033208655861e+04  
  1.303166778452e+04  ,3.033164910738e+04  
  1.306170888132e+04  ,3.033120966761e+04  
  1.309181922999e+04  ,3.033076822949e+04  
  1.312199899019e+04  ,3.033032478479e+04  
  1.315224832192e+04  ,3.032987932365e+04  
  1.318256738556e+04  ,3.032943183746e+04  
  1.321295634186e+04  ,3.032898231658e+04  
  1.324341535194e+04  ,3.032853075156e+04  
  1.327394457729e+04  ,3.032807713372e+04  
  1.330454417978e+04  ,3.032762145353e+04  
  1.333521432163e+04  ,3.032716370124e+04  
  1.336595516546e+04  ,3.032670386812e+04  
  1.339676687426e+04  ,3.032624194382e+04  
  1.342764961138e+04  ,3.032577791929e+04  
  1.345860354056e+04  ,3.032531178535e+04  
  1.348962882591e+04  ,3.032484353159e+04  
  1.352072563194e+04  ,3.032437314922e+04  
  1.355189412351e+04  ,3.032390062789e+04  
  1.358313446587e+04  ,3.032342595827e+04  
  1.361444682466e+04  ,3.032294913062e+04  
  1.364583136589e+04  ,3.032247013455e+04  
  1.367728825596e+04  ,3.032198896089e+04  
  1.370881766165e+04  ,3.032150559944e+04  
  1.374041975012e+04  ,3.032102004064e+04  
  1.377209468894e+04  ,3.032053227407e+04  
  1.380384264603e+04  ,3.032004229010e+04  
  1.383566378971e+04  ,3.031955007805e+04  
  1.386755828872e+04  ,3.031905562810e+04  
  1.389952631213e+04  ,3.031855893034e+04  
  1.393156802945e+04  ,3.031805997480e+04  
  1.396368361056e+04  ,3.031755875031e+04  
  1.399587322572e+04  ,3.031705524721e+04  
  1.402813704562e+04  ,3.031654945526e+04  
  1.406047524130e+04  ,3.031604136379e+04  
  1.409288798422e+04  ,3.031553096279e+04  
  1.412537544622e+04  ,3.031501824103e+04  
  1.415793779957e+04  ,3.031450318891e+04  
  1.419057521689e+04  ,3.031398579529e+04  
  1.422328787123e+04  ,3.031346604923e+04  
  1.425607593602e+04  ,3.031294394076e+04  
  1.428893958511e+04  ,3.031241945899e+04  
  1.432187899273e+04  ,3.031189259321e+04  
  1.435489433353e+04  ,3.031136333251e+04  
  1.438798578256e+04  ,3.031083166566e+04  
  1.442115351525e+04  ,3.031029758260e+04  
  1.445439770746e+04  ,3.030976107203e+04  
  1.448771853544e+04  ,3.030922212299e+04  
  1.452111617587e+04  ,3.030868072377e+04  
  1.455459080582e+04  ,3.030813686421e+04  
  1.458814260275e+04  ,3.030759053287e+04  
  1.462177174456e+04  ,3.030704171850e+04  
  1.465547840956e+04  ,3.030649040965e+04  
  1.468926277644e+04  ,3.030593659550e+04  
  1.472312502432e+04  ,3.030538026418e+04  
  1.475706533276e+04  ,3.030482140562e+04  
  1.479108388168e+04  ,3.030426000637e+04  
  1.482518085146e+04  ,3.030369605678e+04  
  1.485935642287e+04  ,3.030312954388e+04  
  1.489361077711e+04  ,3.030256045711e+04  
  1.492794409579e+04  ,3.030198878441e+04  
  1.496235656094e+04  ,3.030141451408e+04  
  1.499684835502e+04  ,3.030083763479e+04  
  1.503141966090e+04  ,3.030025813439e+04  
  1.506607066186e+04  ,3.029967600087e+04  
  1.510080154164e+04  ,3.029909122303e+04  
  1.513561248436e+04  ,3.029850378782e+04  
  1.517050367459e+04  ,3.029791368407e+04  
  1.520547529732e+04  ,3.029732089958e+04  
  1.524052753797e+04  ,3.029672542294e+04  
  1.527566058238e+04  ,3.029612724070e+04  
  1.531087461682e+04  ,3.029552634126e+04  
  1.534616982799e+04  ,3.029492271242e+04  
  1.538154640303e+04  ,3.029431634181e+04  
  1.541700452949e+04  ,3.029370721777e+04  
  1.545254439538e+04  ,3.029309532640e+04  
  1.548816618912e+04  ,3.029248065604e+04  
  1.552387009958e+04  ,3.029186319475e+04  
  1.555965631605e+04  ,3.029124292894e+04  
  1.559552502827e+04  ,3.029061984673e+04  
  1.563147642641e+04  ,3.028999393489e+04  
  1.566751070108e+04  ,3.028936518093e+04  
  1.570362804333e+04  ,3.028873357199e+04  
  1.573982864466e+04  ,3.028809909549e+04  
  1.577611269699e+04  ,3.028746173836e+04  
  1.581248039270e+04  ,3.028682148735e+04  
  1.584893192461e+04  ,3.028617832950e+04  
  1.588546748597e+04  ,3.028553225222e+04  
  1.592208727051e+04  ,3.028488324176e+04  
  1.595879147236e+04  ,3.028423128534e+04  
  1.599558028614e+04  ,3.028357636960e+04  
  1.603245390690e+04  ,3.028291848128e+04  
  1.606941253013e+04  ,3.028225760679e+04  
  1.610645635178e+04  ,3.028159373307e+04  
  1.614358556826e+04  ,3.028092684590e+04  
  1.618080037643e+04  ,3.028025693302e+04  
  1.621810097359e+04  ,3.027958397985e+04  
  1.625548755750e+04  ,3.027890797258e+04  
  1.629296032639e+04  ,3.027822889814e+04  
  1.633051947894e+04  ,3.027754674252e+04  
  1.636816521427e+04  ,3.027686149183e+04  
  1.640589773199e+04  ,3.027617313235e+04  
  1.644371723215e+04  ,3.027548165017e+04  
  1.648162391525e+04  ,3.027478703057e+04  
  1.651961798229e+04  ,3.027408926060e+04  
  1.655769963469e+04  ,3.027338832513e+04  
  1.659586907437e+04  ,3.027268421031e+04  
  1.663412650370e+04  ,3.027197690205e+04  
  1.667247212551e+04  ,3.027126638585e+04  
  1.671090614310e+04  ,3.027055264745e+04  
  1.674942876026e+04  ,3.026983567252e+04  
  1.678804018122e+04  ,3.026911544613e+04  
  1.682674061070e+04  ,3.026839195397e+04  
  1.686553025388e+04  ,3.026766518131e+04  
  1.690440931643e+04  ,3.026693511401e+04  
  1.694337800447e+04  ,3.026620173620e+04  
  1.698243652461e+04  ,3.026546503400e+04  
  1.702158508395e+04  ,3.026472499219e+04  
  1.706082389003e+04  ,3.026398159569e+04  
  1.710015315090e+04  ,3.026323483007e+04  
  1.713957307508e+04  ,3.026248467977e+04  
  1.717908387157e+04  ,3.026173112913e+04  
  1.721868574986e+04  ,3.026097416398e+04  
  1.725837891990e+04  ,3.026021376859e+04  
  1.729816359215e+04  ,3.025944992713e+04  
  1.733803997754e+04  ,3.025868262510e+04  
  1.737800828749e+04  ,3.025791184662e+04  
  1.741806873391e+04  ,3.025713757578e+04  
  1.745822152920e+04  ,3.025635979800e+04  
  1.749846688624e+04  ,3.025557849600e+04  
  1.753880501841e+04  ,3.025479365571e+04  
  1.757923613958e+04  ,3.025400526022e+04  
  1.761976046411e+04  ,3.025321329405e+04  
  1.766037820686e+04  ,3.025241774135e+04  
  1.770108958317e+04  ,3.025161858614e+04  
  1.774189480890e+04  ,3.025081581193e+04  
  1.778279410039e+04  ,3.025000940258e+04  
  1.782378767448e+04  ,3.024919934230e+04  
  1.786487574852e+04  ,3.024838561494e+04  
  1.790605854035e+04  ,3.024756820357e+04  
  1.794733626832e+04  ,3.024674709194e+04  
  1.798870915128e+04  ,3.024592226338e+04  
  1.803017740859e+04  ,3.024509370195e+04  
  1.807174126011e+04  ,3.024426139058e+04  
  1.811340092619e+04  ,3.024342531267e+04  
  1.815515662773e+04  ,3.024258545092e+04  
  1.819700858610e+04  ,3.024174178968e+04  
  1.823895702319e+04  ,3.024089431068e+04  
  1.828100216142e+04  ,3.024004299782e+04  
  1.832314422371e+04  ,3.023918783305e+04  
  1.836538343348e+04  ,3.023832880089e+04  
  1.840772001469e+04  ,3.023746588286e+04  
  1.845015419179e+04  ,3.023659906140e+04  
  1.849268618978e+04  ,3.023572832027e+04  
  1.853531623414e+04  ,3.023485364104e+04  
  1.857804455091e+04  ,3.023397500686e+04  
  1.862087136662e+04  ,3.023309239994e+04  
  1.866379690834e+04  ,3.023220580275e+04  
  1.870682140365e+04  ,3.023131519694e+04  
  1.874994508067e+04  ,3.023042056567e+04  
  1.879316816803e+04  ,3.022952188997e+04  
  1.883649089489e+04  ,3.022861915294e+04  
  1.887991349096e+04  ,3.022771233552e+04  
  1.892343618645e+04  ,3.022680142070e+04  
  1.896705921211e+04  ,3.022588638925e+04  
  1.901078279923e+04  ,3.022496722375e+04  
  1.905460717963e+04  ,3.022404390540e+04  
  1.909853258566e+04  ,3.022311641568e+04  
  1.914255925021e+04  ,3.022218473617e+04  
  1.918668740670e+04  ,3.022124884846e+04  
  1.923091728910e+04  ,3.022030873381e+04  
  1.927524913190e+04  ,3.021936437354e+04  
  1.931968317016e+04  ,3.021841574892e+04  
  1.936421963946e+04  ,3.021746284076e+04  
  1.940885877592e+04  ,3.021650563019e+04  
  1.945360081622e+04  ,3.021554409807e+04  
  1.949844599758e+04  ,3.021457822580e+04  
  1.954339455775e+04  ,3.021360799324e+04  
  1.958844673506e+04  ,3.021263338185e+04  
  1.963360276836e+04  ,3.021165437219e+04  
  1.967886289706e+04  ,3.021067094411e+04  
  1.972422736114e+04  ,3.020968307909e+04  
  1.976969640111e+04  ,3.020869075665e+04  
  1.981527025805e+04  ,3.020769395773e+04  
  1.986094917357e+04  ,3.020669266198e+04  
  1.990673338987e+04  ,3.020568685003e+04  
  1.995262314968e+04  ,3.020467650129e+04  
  1.999861869632e+04  ,3.020366159615e+04  
  2.004472027365e+04  ,3.020264211479e+04  
  2.009092812608e+04  ,3.020161803636e+04  
  2.013724249862e+04  ,3.020058934132e+04  
  2.018366363681e+04  ,3.019955600824e+04  
  2.023019178678e+04  ,3.019851801747e+04  
  2.027682719521e+04  ,3.019747534828e+04  
  2.032357010936e+04  ,3.019642797993e+04  
  2.037042077705e+04  ,3.019537589172e+04  
  2.041737944669e+04  ,3.019431906307e+04  
  2.046444636724e+04  ,3.019325747250e+04  
  2.051162178825e+04  ,3.019219109954e+04  
  2.055890595984e+04  ,3.019111992301e+04  
  2.060629913270e+04  ,3.019004392200e+04  
  2.065380155810e+04  ,3.018896307470e+04  
  2.070141348791e+04  ,3.018787736024e+04  
  2.074913517454e+04  ,3.018678675670e+04  
  2.079696687103e+04  ,3.018569124308e+04  
  2.084490883097e+04  ,3.018459079787e+04  
  2.089296130854e+04  ,3.018348539910e+04  
  2.094112455850e+04  ,3.018237502443e+04  
  2.098939883623e+04  ,3.018125965322e+04  
  2.103778439766e+04  ,3.018013926214e+04  
  2.108628149933e+04  ,3.017901383011e+04  
  2.113489039836e+04  ,3.017788333464e+04  
  2.118361135248e+04  ,3.017674775355e+04  
  2.123244462000e+04  ,3.017560706474e+04  
  2.128139045982e+04  ,3.017446124521e+04  
  2.133044913146e+04  ,3.017331027292e+04  
  2.137962089502e+04  ,3.017215412519e+04  
  2.142890601120e+04  ,3.017099277915e+04  
