  Frequency            , P( V(Vs4))           
  3.311311214825e+06  ,-6.071311552515e+02  
  3.318944575525e+06  ,-6.072381570837e+02  
  3.326595532939e+06  ,-6.073452299982e+02  
  3.334264127631e+06  ,-6.074523738398e+02  
  3.341950400260e+06  ,-6.075595884552e+02  
  3.349654391577e+06  ,-6.076668736908e+02  
  3.357376142428e+06  ,-6.077742293948e+02  
  3.365115693754e+06  ,-6.078816554163e+02  
  3.372873086588e+06  ,-6.079891516032e+02  
  3.380648362059e+06  ,-6.080967178068e+02  
  3.388441561391e+06  ,-6.082043538776e+02  
  3.396252725903e+06  ,-6.083120596676e+02  
  3.404081897009e+06  ,-6.084198350286e+02  
  3.411929116218e+06  ,-6.085276798136e+02  
  3.419794425136e+06  ,-6.086355938786e+02  
  3.427677865463e+06  ,-6.087435770766e+02  
  3.435579478998e+06  ,-6.088516292639e+02  
  3.443499307632e+06  ,-6.089597502976e+02  
  3.451437393357e+06  ,-6.090679400345e+02  
  3.459393778260e+06  ,-6.091761983332e+02  
  3.467368504524e+06  ,-6.092845250524e+02  
  3.475361614431e+06  ,-6.093929200526e+02  
  3.483373150359e+06  ,-6.095013831946e+02  
  3.491403154785e+06  ,-6.096099143395e+02  
  3.499451670282e+06  ,-6.097185133505e+02  
  3.507518739524e+06  ,-6.098271800910e+02  
  3.515604405282e+06  ,-6.099359144259e+02  
  3.523708710424e+06  ,-6.100447162195e+02  
  3.531831697918e+06  ,-6.101535853385e+02  
  3.539973410833e+06  ,-6.102625216502e+02  
  3.548133892335e+06  ,-6.103715250224e+02  
  3.556313185689e+06  ,-6.104805953236e+02  
  3.564511334261e+06  ,-6.105897324246e+02  
  3.572728381518e+06  ,-6.106989361961e+02  
  3.580964371025e+06  ,-6.108082065092e+02  
  3.589219346449e+06  ,-6.109175432368e+02  
  3.597493351556e+06  ,-6.110269462533e+02  
  3.605786430215e+06  ,-6.111364154327e+02  
  3.614098626395e+06  ,-6.112459506503e+02  
  3.622429984166e+06  ,-6.113555517844e+02  
  3.630780547700e+06  ,-6.114652187108e+02  
  3.639150361271e+06  ,-6.115749513082e+02  
  3.647539469255e+06  ,-6.116847494564e+02  
  3.655947916130e+06  ,-6.117946130363e+02  
  3.664375746477e+06  ,-6.119045419298e+02  
  3.672823004980e+06  ,-6.120145360180e+02  
  3.681289736424e+06  ,-6.121245951860e+02  
  3.689775985700e+06  ,-6.122347193175e+02  
  3.698281797801e+06  ,-6.123449082977e+02  
  3.706807217824e+06  ,-6.124551620149e+02  
  3.715352290970e+06  ,-6.125654803549e+02  
  3.723917062544e+06  ,-6.126758632073e+02  
  3.732501577956e+06  ,-6.127863104615e+02  
  3.741105882719e+06  ,-6.128968220094e+02  
  3.749730022454e+06  ,-6.130073977412e+02  
  3.758374042883e+06  ,-6.131180375501e+02  
  3.767037989838e+06  ,-6.132287413315e+02  
  3.775721909253e+06  ,-6.133395089787e+02  
  3.784425847170e+06  ,-6.134503403887e+02  
  3.793149849735e+06  ,-6.135612354584e+02  
  3.801893963204e+06  ,-6.136721940863e+02  
  3.810658233936e+06  ,-6.137832161718e+02  
  3.819442708399e+06  ,-6.138943016145e+02  
  3.828247433167e+06  ,-6.140054503164e+02  
  3.837072454921e+06  ,-6.141166621805e+02  
  3.845917820452e+06  ,-6.142279371097e+02  
  3.854783576656e+06  ,-6.143392750100e+02  
  3.863669770539e+06  ,-6.144506757867e+02  
  3.872576449215e+06  ,-6.145621393462e+02  
  3.881503659905e+06  ,-6.146736655979e+02  
  3.890451449941e+06  ,-6.147852544496e+02  
  3.899419866764e+06  ,-6.148969058131e+02  
  3.908408957923e+06  ,-6.150086195993e+02  
  3.917418771076e+06  ,-6.151203957205e+02  
  3.926449353995e+06  ,-6.152322340910e+02  
  3.935500754556e+06  ,-6.153441346259e+02  
  3.944573020751e+06  ,-6.154560972409e+02  
  3.953666200680e+06  ,-6.155681218527e+02  
  3.962780342553e+06  ,-6.156802083816e+02  
  3.971915494693e+06  ,-6.157923567452e+02  
  3.981071705534e+06  ,-6.159045668639e+02  
  3.990249023620e+06  ,-6.160168386608e+02  
  3.999447497610e+06  ,-6.161291720594e+02  
  4.008667176272e+06  ,-6.162415669819e+02  
  4.017908108488e+06  ,-6.163540233554e+02  
  4.027170343253e+06  ,-6.164665411048e+02  
  4.036453929675e+06  ,-6.165791201590e+02  
  4.045758916973e+06  ,-6.166917604465e+02  
  4.055085354482e+06  ,-6.168044618974e+02  
  4.064433291651e+06  ,-6.169172244430e+02  
  4.073802778040e+06  ,-6.170300480150e+02  
  4.083193863325e+06  ,-6.171429325474e+02  
  4.092606597299e+06  ,-6.172558779748e+02  
  4.102041029865e+06  ,-6.173688842330e+02  
  4.111497211044e+06  ,-6.174819512599e+02  
  4.120975190972e+06  ,-6.175950789926e+02  
  4.130475019900e+06  ,-6.177082673722e+02  
  4.139996748196e+06  ,-6.178215163382e+02  
  4.149540426342e+06  ,-6.179348258326e+02  
  4.159106104939e+06  ,-6.180481957985e+02  
  4.168693834702e+06  ,-6.181616261809e+02  
  4.178303666465e+06  ,-6.182751169246e+02  
  4.187935651178e+06  ,-6.183886679763e+02  
  4.197589839909e+06  ,-6.185022792844e+02  
  4.207266283843e+06  ,-6.186159507979e+02  
  4.216965034284e+06  ,-6.187296824664e+02  
  4.226686142655e+06  ,-6.188434742430e+02  
  4.236429660494e+06  ,-6.189573260786e+02  
  4.246195639462e+06  ,-6.190712379285e+02  
  4.255984131336e+06  ,-6.191852097474e+02  
  4.265795188014e+06  ,-6.192992414916e+02  
  4.275628861514e+06  ,-6.194133331190e+02  
  4.285485203973e+06  ,-6.195274845885e+02  
  4.295364267647e+06  ,-6.196416958597e+02  
  4.305266104916e+06  ,-6.197559668943e+02  
  4.315190768276e+06  ,-6.198702976543e+02  
  4.325138310349e+06  ,-6.199846881045e+02  
  4.335108783874e+06  ,-6.200991382087e+02  
  4.345102241714e+06  ,-6.202136479329e+02  
  4.355118736854e+06  ,-6.203282172453e+02  
  4.365158322400e+06  ,-6.204428461141e+02  
  4.375221051581e+06  ,-6.205575345092e+02  
  4.385306977748e+06  ,-6.206722824008e+02  
  4.395416154377e+06  ,-6.207870897637e+02  
  4.405548635064e+06  ,-6.209019565682e+02  
  4.415704473532e+06  ,-6.210168827908e+02  
  4.425883723625e+06  ,-6.211318684068e+02  
  4.436086439313e+06  ,-6.212469133938e+02  
  4.446312674690e+06  ,-6.213620177295e+02  
  4.456562483973e+06  ,-6.214771813947e+02  
  4.466835921508e+06  ,-6.215924043683e+02  
  4.477133041762e+06  ,-6.217076866341e+02  
  4.487453899330e+06  ,-6.218230281735e+02  
  4.497798548931e+06  ,-6.219384289735e+02  
  4.508167045413e+06  ,-6.220538890173e+02  
  4.518559443748e+06  ,-6.221694082933e+02  
  4.528975799035e+06  ,-6.222849867888e+02  
  4.539416166500e+06  ,-6.224006244936e+02  
  4.549880601499e+06  ,-6.225163213978e+02  
  4.560369159511e+06  ,-6.226320774935e+02  
  4.570881896147e+06  ,-6.227478927732e+02  
  4.581418867144e+06  ,-6.228637672317e+02  
  4.591980128367e+06  ,-6.229797008636e+02  
  4.602565735812e+06  ,-6.230956936668e+02  
  4.613175745602e+06  ,-6.232117456375e+02  
  4.623810213991e+06  ,-6.233278567754e+02  
  4.634469197361e+06  ,-6.234440270805e+02  
  4.645152752226e+06  ,-6.235602565546e+02  
  4.655860935228e+06  ,-6.236765451997e+02  
  4.666593803141e+06  ,-6.237928930205e+02  
  4.677351412870e+06  ,-6.239093000213e+02  
  4.688133821451e+06  ,-6.240257662079e+02  
  4.698941086050e+06  ,-6.241422915887e+02  
  4.709773263968e+06  ,-6.242588761713e+02  
  4.720630412634e+06  ,-6.243755199665e+02  
  4.731512589613e+06  ,-6.244922229838e+02  
  4.742419852601e+06  ,-6.246089852367e+02  
  4.753352259426e+06  ,-6.247258067382e+02  
  4.764309868052e+06  ,-6.248426875018e+02  
  4.775292736575e+06  ,-6.249596275431e+02  
  4.786300923225e+06  ,-6.250766268818e+02  
  4.797334486365e+06  ,-6.251936855324e+02  
  4.808393484496e+06  ,-6.253108035164e+02  
  4.819477976250e+06  ,-6.254279808525e+02  
  4.830588020396e+06  ,-6.255452175626e+02  
  4.841723675839e+06  ,-6.256625136712e+02  
  4.852885001619e+06  ,-6.257798691994e+02  
  4.864072056913e+06  ,-6.258972841737e+02  
  4.875284901032e+06  ,-6.260147586204e+02  
  4.886523593427e+06  ,-6.261322925651e+02  
  4.897788193683e+06  ,-6.262498860389e+02  
  4.909078761524e+06  ,-6.263675390694e+02  
  4.920395356813e+06  ,-6.264852516875e+02  
  4.931738039548e+06  ,-6.266030239258e+02  
  4.943106869867e+06  ,-6.267208558167e+02  
  4.954501908046e+06  ,-6.268387473951e+02  
  4.965923214502e+06  ,-6.269566986951e+02  
  4.977370849788e+06  ,-6.270747097535e+02  
  4.988844874598e+06  ,-6.271927806081e+02  
  5.000345349768e+06  ,-6.273109112970e+02  
  5.011872336271e+06  ,-6.274291018603e+02  
  5.023425895222e+06  ,-6.275473523389e+02  
  5.035006087877e+06  ,-6.276656627746e+02  
  5.046612975633e+06  ,-6.277840332104e+02  
  5.058246620029e+06  ,-6.279024636898e+02  
  5.069907082745e+06  ,-6.280209542594e+02  
  5.081594425604e+06  ,-6.281395049635e+02  
  5.093308710570e+06  ,-6.282581158514e+02  
  5.105049999752e+06  ,-6.283767869706e+02  
  5.116818355401e+06  ,-6.284955183705e+02  
  5.128613839912e+06  ,-6.286143101034e+02  
  5.140436515822e+06  ,-6.287331622189e+02  
  5.152286445816e+06  ,-6.288520747695e+02  
  5.164163692719e+06  ,-6.289710478111e+02  
  5.176068319504e+06  ,-6.290900813974e+02  
  5.188000389288e+06  ,-6.292091755836e+02  
  5.199959965333e+06  ,-6.293283304277e+02  
  5.211947111049e+06  ,-6.294475459878e+02  
  5.223961889989e+06  ,-6.295668223218e+02  
  5.236004365856e+06  ,-6.296861594906e+02  
  5.248074602496e+06  ,-6.298055575545e+02  
  5.260172663905e+06  ,-6.299250165764e+02  
  5.272298614226e+06  ,-6.300445366197e+02  
  5.284452517750e+06  ,-6.301641177477e+02  
  5.296634438915e+06  ,-6.302837600257e+02  
  5.308844442308e+06  ,-6.304034635191e+02  
  5.321082592666e+06  ,-6.305232282969e+02  
  5.333348954874e+06  ,-6.306430544267e+02  
  5.345643593968e+06  ,-6.307629419756e+02  
  5.357966575132e+06  ,-6.308828910158e+02  
  5.370317963701e+06  ,-6.310029016175e+02  
  5.382697825161e+06  ,-6.311229738528e+02  
  5.395106225149e+06  ,-6.312431077950e+02  
  5.407543229454e+06  ,-6.313633035177e+02  
  5.420008904014e+06  ,-6.314835610945e+02  
  5.432503314922e+06  ,-6.316038806042e+02  
  5.445026528422e+06  ,-6.317242621213e+02  
  5.457578610911e+06  ,-6.318447057240e+02  
  5.470159628938e+06  ,-6.319652114906e+02  
  5.482769649207e+06  ,-6.320857795014e+02  
  5.495408738574e+06  ,-6.322064098367e+02  
  5.508076964052e+06  ,-6.323271025768e+02  
  5.520774392806e+06  ,-6.324478578066e+02  
  5.533501092155e+06  ,-6.325686756064e+02  
  5.546257129577e+06  ,-6.326895560618e+02  
  5.559042572702e+06  ,-6.328104992570e+02  
  5.571857489317e+06  ,-6.329315052792e+02  
  5.584701947366e+06  ,-6.330525742123e+02  
  5.597576014949e+06  ,-6.331737061481e+02  
  5.610479760323e+06  ,-6.332949011707e+02  
  5.623413251901e+06  ,-6.334161593728e+02  
  5.636376558258e+06  ,-6.335374808418e+02  
  5.649369748121e+06  ,-6.336588656713e+02  
  5.662392890381e+06  ,-6.337803139510e+02  
  5.675446054083e+06  ,-6.339018257743e+02  
  5.688529308436e+06  ,-6.340234012352e+02  
  5.701642722805e+06  ,-6.341450404282e+02  
  5.714786366717e+06  ,-6.342667434462e+02  
  5.727960309856e+06  ,-6.343885103881e+02  
  5.741164622071e+06  ,-6.345103413483e+02  
  5.754399373370e+06  ,-6.346322364262e+02  
  5.767664633920e+06  ,-6.347541957186e+02  
  5.780960474055e+06  ,-6.348762193246e+02  
  5.794286964267e+06  ,-6.349983073444e+02  
  5.807644175211e+06  ,-6.351204598788e+02  
  5.821032177707e+06  ,-6.352426770296e+02  
  5.834451042735e+06  ,-6.353649588977e+02  
  5.847900841443e+06  ,-6.354873055864e+02  
  5.861381645138e+06  ,-6.356097172002e+02  
  5.874893525296e+06  ,-6.357321938422e+02  
  5.888436553554e+06  ,-6.358547356177e+02  
  5.902010801716e+06  ,-6.359773426326e+02  
  5.915616341753e+06  ,-6.361000149938e+02  
  5.929253245798e+06  ,-6.362227528077e+02  
  5.942921586154e+06  ,-6.363455561814e+02  
  5.956621435288e+06  ,-6.364684252259e+02  
  5.970352865836e+06  ,-6.365913600472e+02  
  5.984115950601e+06  ,-6.367143607582e+02  
  5.997910762553e+06  ,-6.368374274674e+02  
  6.011737374831e+06  ,-6.369605602864e+02  
  6.025595860741e+06  ,-6.370837593266e+02  
  6.039486293762e+06  ,-6.372070247025e+02  
  6.053408747537e+06  ,-6.373303565251e+02  
  6.067363295883e+06  ,-6.374537549093e+02  
  6.081350012785e+06  ,-6.375772199694e+02  
  6.095368972399e+06  ,-6.377007518181e+02  
  6.109420249054e+06  ,-6.378243505746e+02  
  6.123503917246e+06  ,-6.379480163527e+02  
  6.137620051646e+06  ,-6.380717492691e+02  
  6.151768727096e+06  ,-6.381955494426e+02  
  6.165950018613e+06  ,-6.383194169907e+02  
  6.180164001382e+06  ,-6.384433520295e+02  
  6.194410750766e+06  ,-6.385673546808e+02  
  6.208690342298e+06  ,-6.386914250632e+02  
  6.223002851689e+06  ,-6.388155632958e+02  
  6.237348354822e+06  ,-6.389397695018e+02  
  6.251726927755e+06  ,-6.390640438004e+02  
  6.266138646721e+06  ,-6.391883863141e+02  
  6.280583588131e+06  ,-6.393127971642e+02  
  6.295061828570e+06  ,-6.394372764740e+02  
  6.309573444800e+06  ,-6.395618243666e+02  
  6.324118513760e+06  ,-6.396864409660e+02  
  6.338697112567e+06  ,-6.398111263944e+02  
  6.353309318515e+06  ,-6.399358807797e+02  
  6.367955209077e+06  ,-6.400607042445e+02  
  6.382634861903e+06  ,-6.401855969158e+02  
  6.397348354824e+06  ,-6.403105589183e+02  
  6.412095765849e+06  ,-6.404355903792e+02  
  6.426877173168e+06  ,-6.405606914259e+02  
  6.441692655149e+06  ,-6.406858621844e+02  
  6.456542290344e+06  ,-6.408111027827e+02  
  6.471426157483e+06  ,-6.409364133487e+02  
  6.486344335480e+06  ,-6.410617940128e+02  
  6.501296903429e+06  ,-6.411872449018e+02  
  6.516283940606e+06  ,-6.413127661457e+02  
  6.531305526472e+06  ,-6.414383578734e+02  
  6.546361740670e+06  ,-6.415640202165e+02  
  6.561452663027e+06  ,-6.416897533036e+02  
  6.576578373552e+06  ,-6.418155572679e+02  
  6.591738952441e+06  ,-6.419414322364e+02  
  6.606934480074e+06  ,-6.420673783442e+02  
  6.622165037015e+06  ,-6.421933957212e+02  
  6.637430704017e+06  ,-6.423194844992e+02  
  6.652731562015e+06  ,-6.424456448116e+02  
  6.668067692134e+06  ,-6.425718767914e+02  
  6.683439175684e+06  ,-6.426981805705e+02  
  6.698846094163e+06  ,-6.428245562820e+02  
  6.714288529257e+06  ,-6.429510040598e+02  
  6.729766562841e+06  ,-6.430775240385e+02  
  6.745280276977e+06  ,-6.432041163503e+02  
  6.760829753917e+06  ,-6.433307811299e+02  
  6.776415076104e+06  ,-6.434575185132e+02  
  6.792036326169e+06  ,-6.435843286336e+02  
  6.807693586935e+06  ,-6.437112116254e+02  
  6.823386941414e+06  ,-6.438381676268e+02  
  6.839116472812e+06  ,-6.439651967697e+02  
  6.854882264524e+06  ,-6.440922991916e+02  
  6.870684400140e+06  ,-6.442194750269e+02  
  6.886522963440e+06  ,-6.443467244137e+02  
  6.902398038400e+06  ,-6.444740474868e+02  
  6.918309709187e+06  ,-6.446014443821e+02  
  6.934258060163e+06  ,-6.447289152365e+02  
  6.950243175885e+06  ,-6.448564601869e+02  
  6.966265141105e+06  ,-6.449840793698e+02  
  6.982324040769e+06  ,-6.451117729219e+02  
  6.998419960020e+06  ,-6.452395409802e+02  
  7.014552984197e+06  ,-6.453673836827e+02  
  7.030723198836e+06  ,-6.454953011653e+02  
  7.046930689669e+06  ,-6.456232935669e+02  
  7.063175542627e+06  ,-6.457513610219e+02  
  7.079457843839e+06  ,-6.458795036725e+02  
  7.095777679631e+06  ,-6.460077216515e+02  
  7.112135136531e+06  ,-6.461360150994e+02  
  7.128530301263e+06  ,-6.462643841549e+02  
  7.144963260753e+06  ,-6.463928289522e+02  
  7.161434102126e+06  ,-6.465213496322e+02  
  7.177942912711e+06  ,-6.466499463308e+02  
  7.194489780034e+06  ,-6.467786191867e+02  
  7.211074791826e+06  ,-6.469073683376e+02  
  7.227698036019e+06  ,-6.470361939221e+02  
  7.244359600747e+06  ,-6.471650960781e+02  
  7.261059574349e+06  ,-6.472940749410e+02  
  7.277798045366e+06  ,-6.474231306515e+02  
  7.294575102543e+06  ,-6.475522633469e+02  
  7.311390834832e+06  ,-6.476814731648e+02  
  7.328245331386e+06  ,-6.478107602423e+02  
  7.345138681568e+06  ,-6.479401247176e+02  
  7.362070974945e+06  ,-6.480695667286e+02  
  7.379042301288e+06  ,-6.481990864134e+02  
  7.396052750580e+06  ,-6.483286839081e+02  
  7.413102413006e+06  ,-6.484583593512e+02  
  7.430191378964e+06  ,-6.485881128807e+02  
  7.447319739057e+06  ,-6.487179446314e+02  
  7.464487584098e+06  ,-6.488478547430e+02  
  7.481695005109e+06  ,-6.489778433516e+02  
  7.498942093322e+06  ,-6.491079105947e+02  
  7.516228940179e+06  ,-6.492380566096e+02  
  7.533555637334e+06  ,-6.493682815300e+02  
  7.550922276652e+06  ,-6.494985854954e+02  
  7.568328950207e+06  ,-6.496289686418e+02  
  7.585775750289e+06  ,-6.497594311053e+02  
  7.603262769399e+06  ,-6.498899730202e+02  
  7.620790100251e+06  ,-6.500205945243e+02  
  7.638357835774e+06  ,-6.501512957539e+02  
  7.655966069110e+06  ,-6.502820768422e+02  
  7.673614893615e+06  ,-6.504129379254e+02  
  7.691304402863e+06  ,-6.505438791405e+02  
  7.709034690641e+06  ,-6.506749006212e+02  
  7.726805850954e+06  ,-6.508060025003e+02  
  7.744617978022e+06  ,-6.509371849155e+02  
  7.762471166284e+06  ,-6.510684479988e+02  
  7.780365510395e+06  ,-6.511997918845e+02  
  7.798301105230e+06  ,-6.513312167056e+02  
  7.816278045880e+06  ,-6.514627225990e+02  
  7.834296427659e+06  ,-6.515943096944e+02  
  7.852356346098e+06  ,-6.517259781256e+02  
  7.870457896948e+06  ,-6.518577280262e+02  
  7.888601176183e+06  ,-6.519895595266e+02  
  7.906786279995e+06  ,-6.521214727627e+02  
  7.925013304802e+06  ,-6.522534678615e+02  
  7.943282347240e+06  ,-6.523855449570e+02  
  7.961593504170e+06  ,-6.525177041795e+02  
  7.979946872677e+06  ,-6.526499456617e+02  
  7.998342550067e+06  ,-6.527822695330e+02  
  8.016780633874e+06  ,-6.529146759220e+02  
  8.035261221853e+06  ,-6.530471649621e+02  
  8.053784411988e+06  ,-6.531797367783e+02  
  8.072350302485e+06  ,-6.533123915030e+02  
  8.090958991781e+06  ,-6.534451292640e+02  
  8.109610578535e+06  ,-6.535779501880e+02  
  8.128305161638e+06  ,-6.537108544062e+02  
  8.147042840205e+06  ,-6.538438420437e+02  
  8.165823713583e+06  ,-6.539769132288e+02  
  8.184647881345e+06  ,-6.541100680881e+02  
  8.203515443295e+06  ,-6.542433067465e+02  
  8.222426499468e+06  ,-6.543766293327e+02  
  8.241381150127e+06  ,-6.545100359705e+02  
  8.260379495769e+06  ,-6.546435267868e+02  
  8.279421637120e+06  ,-6.547771019028e+02  
  8.298507675141e+06  ,-6.549107614450e+02  
  8.317637711024e+06  ,-6.550445055381e+02  
  8.336811846193e+06  ,-6.551783343043e+02  
  8.356030182309e+06  ,-6.553122478668e+02  
  8.375292821266e+06  ,-6.554462463476e+02  
  8.394599865191e+06  ,-6.555803298687e+02  
  8.413951416449e+06  ,-6.557144985532e+02  
  8.433347577640e+06  ,-6.558487525187e+02  
  8.452788451600e+06  ,-6.559830918892e+02  
  8.472274141403e+06  ,-6.561175167835e+02  
  8.491804750360e+06  ,-6.562520273200e+02  
  8.511380382021e+06  ,-6.563866236194e+02  
  8.531001140173e+06  ,-6.565213057985e+02  
  8.550667128844e+06  ,-6.566560739769e+02  
  8.570378452301e+06  ,-6.567909282719e+02  
  8.590135215051e+06  ,-6.569258687986e+02  
  8.609937521843e+06  ,-6.570608956756e+02  
  8.629785477667e+06  ,-6.571960090163e+02  
  8.649679187754e+06  ,-6.573312089391e+02  
  8.669618757579e+06  ,-6.574664955563e+02  
  8.689604292860e+06  ,-6.576018689834e+02  
